Date,Attendance,Quarter,Place in Quarter,Temperature,Humidity,Wind Speed,Precipitation,Skyc1,Skyc2,Skyc3
2015-10-22 15:00:00,71,1,0.38271604938271603,60.98,49.73,8.0,0.00,FEW,FEW,SCT
2015-10-18 11:00:00,58,1,0.3333333333333333,55.04,35.22,4.6,0.00,CLR,M,M
2015-09-13 08:00:00,5,0,0,59.00,59.58,8.0,0.00,FEW,M,M
2015-10-06 07:30:00,56,1,0.18518518518518517,55.94,90.03,3.4,0.00,SCT,BKN,OVC
2015-11-25 14:30:00,47,1,0.8024691358024691,44.96,70.52,17.1,0.00,OVC,M,M
2015-12-03 08:30:00,44,1,0.9012345679012346,33.98,85.24,9.1,0.00,OVC,M,M
2015-11-10 07:00:00,54,1,0.6172839506172839,39.92,82.60,3.4,0.00,FEW,FEW,M
2015-09-07 21:00:00,0,0,0,78.08,71.19,0.0,0.00,FEW,BKN,OVC
2015-09-20 06:00:00,0,0,0,51.08,89.22,0.0,0.00,FEW,BKN,M
2015-12-24 14:00:00,0,0,0,39.92,69.96,5.7,0.00,FEW,BKN,OVC
2015-10-07 14:00:00,78,1,0.19753086419753085,66.92,67.79,12.5,0.00,FEW,SCT,M
2015-12-05 08:30:00,27,1,0.9259259259259259,30.02,100.00,5.7,0.00,OVC,M,M
2015-12-04 11:00:00,44,1,0.9135802469135802,42.08,72.78,10.3,0.00,CLR,M,M
2015-11-13 08:30:00,26,1,0.654320987654321,37.94,67.21,22.8,0.00,SCT,M,M
2015-10-07 08:30:00,42,1,0.19753086419753085,62.06,77.75,8.0,0.00,BKN,M,M
2015-12-06 07:30:00,3,1,0.9382716049382716,28.04,100.00,5.7,0.00,FEW,M,M
2015-11-22 22:30:00,0,1,0.7654320987654321,24.98,80.87,9.1,0.00,SCT,BKN,M
2015-10-15 20:00:00,117,1,0.2962962962962963,50.00,45.97,5.7,0.00,CLR,M,M
2015-12-01 12:00:00,62,1,0.8765432098765432,41.00,61.89,13.7,0.00,SCT,SCT,M
2015-11-07 14:30:00,56,1,0.5802469135802469,51.08,45.81,11.4,0.00,FEW,M,M
2015-09-02 10:00:00,14,0,0,84.02,62.77,5.7,0.00,FEW,M,M
2015-12-22 20:30:00,0,0,0,37.04,92.46,13.7,0.00,OVC,M,M
2015-11-16 22:00:00,50,1,0.691358024691358,46.94,96.66,11.4,0.08,OVC,M,M
2015-11-01 07:00:00,0,1,0.5061728395061729,46.94,83.09,8.0,0.00,FEW,M,M
2015-09-02 12:30:00,17,0,0,87.08,55.19,12.5,0.00,FEW,SCT,M
2015-10-03 17:30:00,103,1,0.14814814814814814,48.92,92.84,14.8,0.01,SCT,BKN,OVC
2015-09-06 15:00:00,15,0,0,91.04,40.90,12.5,0.00,FEW,M,M
2015-10-17 23:00:00,0,1,0.32098765432098764,37.04,69.63,5.7,0.00,CLR,M,M
2015-09-12 14:30:00,16,0,0,62.06,44.02,14.8,0.00,SCT,SCT,M
2015-12-30 14:00:00,0,0,0,28.04,74.61,13.7,0.00,OVC,M,M
2015-10-21 12:00:00,60,1,0.37037037037037035,71.06,54.73,14.8,0.00,FEW,BKN,M
2015-09-18 18:30:00,40,0,0,71.96,93.49,0.0,0.00,SCT,BKN,BKN
2015-12-27 20:00:00,0,0,0,35.96,72.66,12.5,0.00,FEW,OVC,M
2015-10-31 19:00:00,71,1,0.49382716049382713
2015-10-10 23:00:00,0,1,0.2345679012345679,57.02,61.81,9.1,0.00,BKN,M,M
2015-11-07 09:30:00,50,1,0.5802469135802469,48.92,58.61,13.7,0.00,FEW,M,M
2015-11-19 16:30:00,83,1,0.7283950617283951,39.92,39.17,23.9,0.00,FEW,M,M
2015-11-20 14:30:00,56,1,0.7407407407407407,39.02,40.57,6.8,0.00,OVC,M,M
2015-12-22 17:30:00,0,0,0,35.96,89.16,9.1,0.00,OVC,M,M
2015-11-30 15:00:00,102,1,0.8641975308641975,44.06,70.42,11.4,0.01,OVC,M,M
2015-12-19 08:30:00,0,0,0,17.06,64.01,11.4,0.00,FEW,M,M
2015-10-18 09:00:00,26,1,0.3333333333333333,48.02,47.36,5.7,0.00,FEW,M,M
2015-10-22 20:00:00,118,1,0.38271604938271603,51.98,76.88,4.6,0.00,FEW,BKN,M
2015-10-04 19:30:00,54,1,0.16049382716049382,55.94,86.52,8.0,0.00,BKN,OVC,M
2015-09-08 22:30:00,0,0,0,69.08,89.98,5.7,0.00,OVC,M,M
2015-12-16 20:00:00,0,0,0,37.94,72.87,14.8,0.00,OVC,M,M
2015-12-19 14:00:00,0,0,0,30.02,46.59,16.0,0.00,FEW,FEW,M
2015-09-09 15:00:00,32,0,0,75.92,37.30,6.8,0.00,FEW,SCT,M
2015-09-13 10:00:00,26,0,0,64.94,50.32,10.3,0.00,SCT,M,M
2015-10-14 10:00:00,48,1,0.2839506172839506,53.06,54.38,5.7,0.00,FEW,M,M
2015-10-23 08:30:00,29,1,0.3950617283950617,53.96,66.28,8.0,0.00,FEW,SCT,OVC
2015-10-28 23:30:00,0,1,0.4567901234567901,37.94,67.21,16.0,0.00,FEW,M,M
2015-11-25 10:00:00,33,1,0.8024691358024691,44.06,59.64,13.7,0.00,FEW,BKN,M
2015-09-07 19:00:00,0,0,0,82.04,60.25,4.6,0.00,FEW,SCT,SCT
2015-12-04 09:00:00,32,1,0.9135802469135802,33.98,92.36,5.7,0.00,SCT,M,M
2015-09-04 12:30:00,18,0,0,82.04,62.53,3.4,0.00,SCT,SCT,M
2015-11-27 13:30:00,27,1,0.8271604938271605,35.06,92.40,18.2,0.01,OVC,M,M
2015-10-31 11:30:00,67,1,0.49382716049382713,44.96,96.63,14.8,0.00,BKN,BKN,OVC
2015-11-28 23:30:00,0,1,0.8395061728395061,30.02,78.27,5.7,0.00,FEW,FEW,M
2015-12-04 15:30:00,103,1,0.9135802469135802,44.96,65.18,6.8,0.00,CLR,M,M
2015-11-14 20:30:00,36,1,0.6666666666666666,51.98,52.32,8.0,0.00,CLR,M,M
2015-10-05 09:30:00,48,1,0.1728395061728395,57.02,93.08,8.0,0.00,OVC,M,M
2015-09-21 13:30:00,73,1,0.0,71.96,40.90,3.4,0.00,CLR,M,M
2015-10-17 07:30:00,2,1,0.32098765432098764,33.98,60.93,11.4,0.00,FEW,M,M
2015-09-01 23:30:00,0,0,0,78.08,81.50,9.1,0.00,FEW,M,M
2015-10-15 22:00:00,50,1,0.2962962962962963,48.92,49.64,8.0,0.00,CLR,M,M
2015-09-25 11:30:00,75,1,0.04938271604938271,71.96,63.70,12.5,0.00,FEW,SCT,BKN
2015-12-02 09:30:00,56,1,0.8888888888888888,32.00,88.32,4.6,0.01,FEW,SCT,OVC
2015-10-30 21:30:00,8,1,0.48148148148148145,48.92,68.51,10.3,0.00,BKN,OVC,M
2015-09-24 17:30:00,162,1,0.037037037037037035,71.06,61.16,10.3,0.00,FEW,BKN,M
2015-12-19 06:00:00,0,0,0,15.08,69.75,13.7,0.00,FEW,M,M
2015-12-10 22:00:00,0,1,0.9876543209876543,46.04,70.64,11.4,0.00,FEW,M,M
2015-09-25 20:00:00,73,1,0.04938271604938271,64.94,87.00,9.1,0.00,SCT,M,M
2015-11-26 10:30:00,0,1,0.8148148148148148,53.96,89.95,16.0,0.05,FEW,BKN,OVC
2015-11-16 16:00:00,83,1,0.691358024691358,50.00,74.10,20.5,0.00,BKN,OVC,M
2015-11-15 19:30:00,56,1,0.6790123456790124,51.08,54.09,11.4,0.00,FEW,M,M
2015-09-09 23:00:00,0,0,0,60.98,86.79,0.0,0.00,FEW,FEW,M
2015-09-27 12:30:00,61,1,0.07407407407407407,69.98,75.96,5.7,0.00,FEW,OVC,M
2015-11-23 09:30:00,36,1,0.7777777777777778,30.92,78.35,9.1,0.00,SCT,M,M
2015-09-20 23:30:00,0,0,0,57.92,80.55,3.4,0.00,FEW,M,M
2015-10-25 16:30:00,67,1,0.41975308641975306,59.00,42.02,6.8,0.00,FEW,FEW,M
2015-12-01 14:00:00,107,1,0.8765432098765432,42.08,62.04,14.8,0.00,BKN,M,M
2015-10-17 21:00:00,2,1,0.32098765432098764,39.92,59.50,3.4,0.00,FEW,M,M
2015-11-11 15:30:00,101,1,0.6296296296296297,62.06,53.44,17.1,0.00,BKN,OVC,M
2015-11-30 13:00:00,68,1,0.8641975308641975,42.98,73.39,13.7,0.00,FEW,OVC,M
2015-12-22 13:30:00,0,0,0,35.96,89.16,8.0,0.00,OVC,M,M
2015-09-17 12:30:00,25,0,0,82.94,52.93,16.0,0.00,FEW,SCT,SCT
2015-12-27 18:00:00,0,0,0,35.06,75.31,18.2,0.00,BKN,BKN,OVC
2015-10-26 20:30:00,159,1,0.43209876543209874,51.08,79.48,5.7,0.00,OVC,M,M
2015-12-08 14:00:00,73,1,0.9629629629629629,44.96,79.54,11.4,0.00,SCT,BKN,OVC
2015-12-26 11:30:00,0,0,0,41.00,92.59,8.0,0.07,OVC,M,M
2015-10-02 16:30:00,131,1,0.13580246913580246,57.92,57.42,18.2,0.00,FEW,SCT,BKN
2015-12-10 07:30:00,0,1,0.9876543209876543,46.94,70.74,18.2,0.00,SCT,OVC,M
2015-10-14 08:00:00,40,1,0.2839506172839506,46.94,73.79,9.1,0.00,FEW,M,M
2015-10-15 15:00:00,57,1,0.2962962962962963,66.02,28.01,14.8,0.00,FEW,BKN,BKN
2015-12-13 12:30:00,0,0,0,60.98,80.78,14.8,0.00,FEW,OVC,M
2015-10-18 15:00:00,79,1,0.3333333333333333,57.92,26.93,4.6,0.00,CLR,M,M
2015-09-13 12:00:00,30,0,0,66.92,41.81,11.4,0.00,BKN,M,M
2015-10-03 07:30:00,2,1,0.14814814814814814,50.00,65.80,17.1,0.00,FEW,SCT,BKN
2015-09-19 23:30:00,0,0,0,55.94,77.23,0.0,0.00,FEW,M,M
2015-09-09 09:00:00,10,0,0,68.00,65.31,10.3,0.00,FEW,BKN,M
2015-10-10 21:00:00,3,1,0.2345679012345679,53.96,69.08,9.1,0.00,SCT,M,M
2015-11-19 09:30:00,30,1,0.7283950617283951,39.92,54.81,25.1,0.00,FEW,M,M
2015-11-25 08:00:00,27,1,0.8024691358024691,42.98,62.16,17.1,0.00,FEW,BKN,M
2015-12-21 22:00:00,0,0,0,41.00,95.90,6.8,0.00,OVC,M,M
2015-10-09 11:30:00,64,1,0.2222222222222222,57.92,66.75,14.8,0.00,BKN,OVC,M
2015-09-15 20:30:00,13,0,0,71.96,45.87,10.3,0.00,CLR,M,M
2015-12-03 07:00:00,27,1,0.9012345679012346,35.06,81.65,11.4,0.00,OVC,M,M
2015-10-22 18:00:00,111,1,0.38271604938271603,53.06,73.89,9.1,0.00,FEW,SCT,M
2015-10-01 16:00:00,111,1,0.12345679012345678,57.02,57.29,23.9,0.00,BKN,M,M
2015-09-20 10:00:00,70,0,0,66.92,56.73,M,0.00,SCT,SCT,BKN
2015-12-06 18:30:00,56,1,0.9382716049382716,39.02,79.05,5.7,0.00,FEW,SCT,BKN
2015-11-14 16:00:00,80,1,0.6666666666666666,55.04,44.80,9.1,0.00,SCT,M,M
2015-10-11 15:00:00,36,1,0.24691358024691357,78.08,40.23,18.2,0.00,FEW,M,M
2015-11-04 10:30:00,46,1,0.5432098765432098,60.98,89.65,6.8,0.00,BKN,M,M
2015-12-28 17:00:00,0,0,0,33.98,92.36,22.8,0.04,OVC,M,M
2015-10-10 06:30:00,0,1,0.2345679012345679,44.06,92.69,0.0,0.00,FEW,M,M
2015-11-04 11:00:00,66,1,0.5432098765432098,64.04,83.66,10.3,0.00,FEW,M,M
2015-12-30 20:00:00,0,0,0,26.96,78.00,9.1,0.00,OVC,M,M
2015-09-07 17:00:00,0,0,0,87.08,56.92,5.7,0.00,SCT,BKN,BKN
2015-11-01 17:00:00,82,1,0.5061728395061729,57.02,54.95,6.8,0.00,FEW,M,M
2015-12-09 13:30:00,0,1,0.9753086419753086,51.98,61.15,10.3,0.00,FEW,M,M
2015-11-16 18:00:00,102,1,0.691358024691358,46.94,89.65,16.0,0.00,OVC,M,M
2015-10-15 08:00:00,37,1,0.2962962962962963,51.98,58.62,13.7,0.00,BKN,BKN,M
2015-09-08 07:00:00,16,0,0,75.92,81.85,9.1,0.00,OVC,M,M
2015-11-23 07:00:00,20,1,0.7777777777777778,26.96,81.03,10.3,0.00,FEW,M,M
2015-09-25 22:00:00,0,1,0.04938271604938271,64.04,89.78,5.7,0.00,BKN,M,M
2015-11-16 20:30:00,126,1,0.691358024691358,48.02,89.08,12.5,0.00,OVC,M,M
2015-10-29 15:30:00,61,1,0.4691358024691358,46.04,73.18,14.8,0.00,BKN,OVC,M
2015-10-28 22:00:00,60,1,0.4567901234567901,39.02,66.85,18.2,0.00,SCT,SCT,M
2015-11-03 22:30:00,25,1,0.5308641975308642,51.08,100.00,5.7,0.00,FEW,M,M
2015-12-21 20:30:00,0,0,0,41.00,100.00,5.7,0.00,OVC,M,M
2015-11-15 16:30:00,77,1,0.6790123456790124,57.92,38.94,9.1,0.00,FEW,M,M
2015-09-19 07:00:00,0,0,0,57.92,86.63,12.5,0.00,FEW,SCT,OVC
2015-10-17 19:00:00,59,1,0.32098765432098764,42.98,50.94,4.6,0.00,CLR,M,M
2015-11-20 07:00:00,38,1,0.7407407407407407,33.08,53.36,11.4,0.00,FEW,M,M
2015-12-30 19:30:00,0,0,0,26.96,81.03,9.1,0.00,OVC,M,M
2015-11-14 06:30:00,0,1,0.6666666666666666,26.96,81.03,0.0,0.00,FEW,M,M
2015-09-30 09:30:00,52,1,0.1111111111111111,59.00,55.24,21.7,0.00,BKN,M,M
2015-09-26 23:30:00,0,1,0.06172839506172839,68.00,58.80,8.0,0.00,OVC,M,M
2015-10-17 09:30:00,48,1,0.32098765432098764,42.08,42.69,9.1,0.00,FEW,SCT,M
2015-10-19 07:30:00,40,1,0.345679012345679,51.08,38.96,18.2,0.00,FEW,FEW,M
2015-10-25 13:00:00,47,1,0.41975308641975306,60.08,36.04,3.4,0.00,FEW,FEW,M
2015-10-31 23:00:00,0,1,0.49382716049382713
2015-12-10 13:00:00,0,1,0.9876543209876543,57.02,52.70,20.5,0.00,FEW,FEW,BKN
2015-10-22 19:30:00,88,1,0.38271604938271603,53.06,76.98,6.8,0.00,FEW,SCT,M
2015-12-19 10:00:00,0,0,0,24.08,54.51,13.7,0.00,CLR,M,M
2015-09-09 11:00:00,17,0,0,73.04,53.24,10.3,0.00,BKN,M,M
2015-11-23 07:30:00,48,1,0.7777777777777778,26.96,81.03,10.3,0.00,FEW,M,M
2015-10-12 10:30:00,44,1,0.25925925925925924,69.08,52.67,13.7,0.00,BKN,BKN,M
2015-10-24 20:30:00,16,1,0.4074074074074074,51.98,71.28,12.5,0.00,BKN,OVC,M
2015-12-05 20:00:00,54,1,0.9259259259259259,32.00,92.29,6.8,0.00,SCT,BKN,M
2015-11-05 08:30:00,36,1,0.5555555555555556,62.96,80.93,9.1,0.00,OVC,M,M
