station,valid, tmpf ,  relh ,  sped ,  p01i ,  skyc1 ,  skyc2 ,  skyc3
ORD,2015-11-01 19:51,55.04,63.72,4.6,0.00,CLR,M,M
ORD,2015-11-01 20:51,51.08,73.69,6.8,0.00,CLR,M,M
ORD,2015-11-01 21:51,50.00,82.73,6.8,0.00,CLR,M,M
ORD,2015-11-01 22:51,48.02,89.08,4.6,0.00,CLR,M,M
ORD,2015-11-01 23:51,48.02,89.08,4.6,0.00,CLR,M,M
ORD,2015-11-02 00:51,46.94,92.78,3.4,0.00,FEW,M,M
ORD,2015-11-02 01:51,53.06,76.98,8.0,0.00,FEW,M,M
ORD,2015-11-02 02:51,51.98,76.88,4.6,0.00,FEW,M,M
ORD,2015-11-02 03:51,51.98,74.29,6.8,0.00,FEW,M,M
ORD,2015-11-02 04:51,51.98,74.29,8.0,0.00,CLR,M,M
ORD,2015-11-02 05:51,51.98,74.29,10.3,0.00,FEW,M,M
ORD,2015-11-02 06:51,51.98,76.88,9.1,0.00,SCT,M,M
ORD,2015-11-02 07:51,53.96,74.48,11.4,0.00,BKN,M,M
ORD,2015-11-02 08:51,57.92,61.93,11.4,0.00,SCT,M,M
ORD,2015-11-02 09:51,64.04,51.93,13.7,0.00,SCT,M,M
ORD,2015-11-02 10:51,66.92,46.98,18.2,0.00,SCT,M,M
ORD,2015-11-02 11:51,69.08,38.81,9.1,0.00,SCT,M,M
ORD,2015-11-02 12:51,71.06,32.23,16.0,0.00,FEW,M,M
ORD,2015-11-02 13:51,71.96,31.26,17.1,0.00,SCT,M,M
ORD,2015-11-02 14:51,71.96,32.60,13.7,0.00,SCT,M,M
ORD,2015-11-02 15:51,69.98,32.29,14.8,0.00,FEW,M,M
ORD,2015-11-02 16:51,68.00,34.55,12.5,0.00,FEW,M,M
ORD,2015-11-02 17:51,62.96,46.37,11.4,0.00,FEW,M,M
ORD,2015-11-02 18:51,62.06,51.64,10.3,0.00,FEW,M,M
ORD,2015-11-02 19:51,60.98,55.52,10.3,0.00,BKN,M,M
ORD,2015-11-02 20:51,60.08,59.72,6.8,0.00,FEW,M,M
ORD,2015-11-02 21:51,59.00,62.07,6.8,0.00,CLR,M,M
ORD,2015-11-02 22:51,57.02,66.65,8.0,0.00,CLR,M,M
ORD,2015-11-02 23:51,57.02,63.97,8.0,0.00,CLR,M,M
ORD,2015-11-03 00:51,55.94,64.28,5.7,0.00,CLR,M,M
ORD,2015-11-03 01:51,55.04,63.72,4.6,0.00,CLR,M,M
ORD,2015-11-03 02:51,51.08,71.19,4.6,0.00,CLR,M,M
ORD,2015-11-03 03:51,48.02,82.59,5.7,0.00,CLR,M,M
ORD,2015-11-03 04:51,48.02,86.08,3.4,0.00,CLR,M,M
ORD,2015-11-03 05:51,44.96,92.72,3.4,0.00,FEW,M,M
ORD,2015-11-03 06:51,46.04,92.75,0.0,0.00,CLR,M,M
ORD,2015-11-03 07:51,51.08,89.22,3.4,0.00,FEW,M,M
ORD,2015-11-03 08:51,55.94,80.40,5.7,0.00,CLR,M,M
ORD,2015-11-03 09:51,60.98,75.14,5.7,0.00,CLR,M,M
ORD,2015-11-03 10:51,62.96,72.42,8.0,0.00,CLR,M,M
ORD,2015-11-03 11:51,64.94,70.28,6.8,0.00,CLR,M,M
ORD,2015-11-03 12:51,68.00,63.21,8.0,0.00,CLR,M,M
ORD,2015-11-03 13:51,69.08,60.91,10.3,0.00,CLR,M,M
ORD,2015-11-03 14:51,69.98,56.78,9.1,0.00,CLR,M,M
ORD,2015-11-03 15:51,66.92,61.03,14.8,0.00,CLR,M,M
ORD,2015-11-03 16:51,64.04,72.53,10.3,0.00,CLR,M,M
ORD,2015-11-03 17:51,60.08,83.41,4.6,0.00,FEW,M,M
ORD,2015-11-03 18:51,55.94,90.03,5.7,0.00,FEW,M,M
ORD,2015-11-03 19:51,55.94,93.05,5.7,0.00,CLR,M,M
ORD,2015-11-03 20:51,53.96,96.76,8.0,0.00,CLR,M,M
ORD,2015-11-03 21:51,53.96,100.00,5.7,0.00,CLR,M,M
ORD,2015-11-03 22:25,53.06,96.10,4.6,0.00,FEW,M,M
ORD,2015-11-03 22:51,51.08,100.00,5.7,0.00,FEW,M,M
ORD,2015-11-03 23:30,51.08,100.00,6.8,0.00,FEW,M,M
ORD,2015-11-03 23:51,51.08,100.00,4.6,0.00,FEW,M,M
ORD,2015-11-04 00:12,51.08,100.00,4.6,0.00,VV ,M,M
ORD,2015-11-04 00:51,48.02,100.00,4.6,0.00,VV ,M,M
ORD,2015-11-04 01:51,51.08,100.00,3.4,0.00,VV ,M,M
ORD,2015-11-04 02:51,51.98,100.00,4.6,0.00,VV ,M,M
ORD,2015-11-04 03:51,53.06,100.00,4.6,0.00,VV ,M,M
ORD,2015-11-04 04:16,53.06,100.00,6.8,0.00,VV ,M,M
ORD,2015-11-04 04:26,53.60,100.00,3.4,0.00,VV ,M,M
ORD,2015-11-04 04:51,53.06,100.00,4.6,0.00,VV ,M,M
ORD,2015-11-04 05:51,51.98,100.00,6.8,0.00,VV ,M,M
ORD,2015-11-04 06:22,51.80,100.00,5.7,0.00,OVC,M,M
ORD,2015-11-04 06:51,53.06,100.00,4.6,0.00,VV ,M,M
ORD,2015-11-04 07:15,53.06,100.00,4.6,0.00,VV ,M,M
ORD,2015-11-04 07:37,53.06,100.00,4.6,0.00,VV ,M,M
ORD,2015-11-04 07:51,53.96,100.00,3.4,0.00,VV ,M,M
ORD,2015-11-04 08:43,55.04,100.00,6.8,0.00,OVC,M,M
ORD,2015-11-04 08:51,55.94,100.00,6.8,0.00,OVC,M,M
ORD,2015-11-04 09:25,57.02,100.00,8.0,0.00,OVC,M,M
ORD,2015-11-04 09:40,57.02,100.00,6.8,0.00,OVC,M,M
ORD,2015-11-04 09:47,57.20,100.00,9.1,0.00,OVC,M,M
ORD,2015-11-04 09:51,57.02,100.00,6.8,0.00,OVC,M,M
ORD,2015-11-04 10:40,60.08,92.56,8.0,0.00,BKN,M,M
ORD,2015-11-04 10:51,60.98,89.65,6.8,0.00,BKN,M,M
ORD,2015-11-04 11:03,62.06,86.29,10.3,0.00,SCT,M,M
ORD,2015-11-04 11:51,64.04,83.66,10.3,0.00,FEW,M,M
ORD,2015-11-04 12:51,68.00,72.92,10.3,0.00,FEW,M,M
ORD,2015-11-04 13:51,69.98,65.54,13.7,0.00,FEW,M,M
ORD,2015-11-04 14:51,71.06,65.67,18.2,0.00,FEW,M,M
ORD,2015-11-04 15:51,69.98,65.54,13.7,0.00,SCT,M,M
ORD,2015-11-04 16:51,66.92,70.49,11.4,0.00,FEW,M,M
ORD,2015-11-04 17:51,62.96,80.93,8.0,0.00,FEW,M,M
ORD,2015-11-04 18:51,64.04,77.92,8.0,0.00,FEW,M,M
ORD,2015-11-04 19:51,64.04,77.92,10.3,0.00,BKN,M,M
ORD,2015-11-04 20:51,62.96,83.60,9.1,0.00,BKN,M,M
ORD,2015-11-04 21:51,62.06,86.29,9.1,0.00,SCT,M,M
ORD,2015-11-04 22:51,60.98,86.79,9.1,0.00,FEW,M,M
ORD,2015-11-04 23:51,60.08,89.61,8.0,0.00,FEW,M,M
ORD,2015-11-05 00:51,60.98,89.65,8.0,0.00,FEW,M,M
ORD,2015-11-05 01:51,60.08,92.56,9.1,0.00,FEW,M,M
ORD,2015-11-05 02:51,60.98,93.19,11.4,0.00,OVC,M,M
ORD,2015-11-05 03:51,60.98,93.19,8.0,0.00,OVC,M,M
ORD,2015-11-05 04:51,60.98,93.19,9.1,0.00,OVC,M,M
ORD,2015-11-05 05:51,60.98,89.65,9.1,0.00,OVC,M,M
ORD,2015-11-05 06:51,60.98,89.65,9.1,0.00,OVC,M,M
ORD,2015-11-05 07:51,60.98,86.79,8.0,0.00,OVC,M,M
ORD,2015-11-05 08:51,62.96,80.93,9.1,0.00,OVC,M,M
ORD,2015-11-05 09:51,66.02,69.94,11.4,0.00,FEW,BKN,M
ORD,2015-11-05 10:51,66.92,61.03,18.2,0.00,FEW,FEW,M
ORD,2015-11-05 11:51,69.08,56.66,22.8,0.00,FEW,FEW,M
ORD,2015-11-05 12:51,69.08,58.56,23.9,0.00,FEW,SCT,BKN
ORD,2015-11-05 13:51,68.00,60.77,20.5,0.00,FEW,BKN,BKN
ORD,2015-11-05 14:51,68.00,63.21,19.4,0.00,SCT,BKN,OVC
ORD,2015-11-05 15:51,68.00,67.91,13.7,0.00,SCT,BKN,BKN
ORD,2015-11-05 16:51,68.00,70.15,16.0,0.00,BKN,BKN,OVC
ORD,2015-11-05 17:08,68.00,70.15,25.1,0.00,BKN,BKN,OVC
ORD,2015-11-05 17:51,66.02,78.08,20.5,0.00,BKN,OVC,M
ORD,2015-11-05 18:02,66.02,78.08,23.9,0.00,BKN,BKN,OVC
ORD,2015-11-05 18:51,66.02,78.08,21.7,0.00,OVC,M,M
ORD,2015-11-05 19:51,66.02,78.08,21.7,0.00,BKN,OVC,M
ORD,2015-11-05 20:51,64.94,81.07,21.7,0.00,BKN,OVC,M
ORD,2015-11-05 21:51,64.94,84.26,27.4,0.00,BKN,OVC,M
ORD,2015-11-05 22:51,66.02,81.15,25.1,0.00,OVC,M,M
ORD,2015-11-05 23:35,64.94,87.00,18.2,0.00,OVC,M,M
ORD,2015-11-05 23:51,64.94,87.00,19.4,0.00,OVC,M,M
ORD,2015-11-06 00:17,64.94,87.00,19.4,0.00,BKN,OVC,M
ORD,2015-11-06 00:51,64.04,89.78,18.2,0.02,BKN,OVC,M
ORD,2015-11-06 01:24,62.60,93.83,19.4,0.00,BKN,OVC,M
ORD,2015-11-06 01:39,62.96,96.88,12.5,0.08,SCT,BKN,OVC
ORD,2015-11-06 01:51,60.08,92.56,19.4,0.14,FEW,BKN,OVC
ORD,2015-11-06 01:56,60.08,86.18,20.5,0.00,SCT,BKN,OVC
ORD,2015-11-06 02:03,59.00,89.57,12.5,0.00,FEW,SCT,OVC
ORD,2015-11-06 02:51,57.92,86.63,14.8,0.00,SCT,OVC,M
ORD,2015-11-06 02:59,57.02,89.48,13.7,0.00,BKN,OVC,M
ORD,2015-11-06 03:51,53.96,83.00,21.7,0.00,SCT,BKN,BKN
ORD,2015-11-06 04:27,51.98,76.88,22.8,0.00,BKN,M,M
ORD,2015-11-06 04:51,50.00,79.94,16.0,0.00,SCT,M,M
ORD,2015-11-06 05:08,48.92,83.23,14.8,0.00,BKN,M,M
ORD,2015-11-06 05:51,46.94,79.70,16.0,0.00,BKN,M,M
ORD,2015-11-06 06:08,46.40,75.84,18.2,0.00,SCT,M,M
ORD,2015-11-06 06:51,44.06,78.91,21.7,0.00,FEW,M,M
ORD,2015-11-06 07:51,46.94,70.74,18.2,0.00,FEW,M,M
ORD,2015-11-06 08:21,48.02,67.92,18.2,0.00,BKN,M,M
ORD,2015-11-06 08:51,48.02,70.86,16.0,0.00,OVC,M,M
ORD,2015-11-06 09:12,48.02,70.86,17.1,0.00,OVC,M,M
ORD,2015-11-06 09:51,48.92,70.95,18.2,0.00,OVC,M,M
ORD,2015-11-06 10:33,50.00,71.07,16.0,0.00,BKN,M,M
ORD,2015-11-06 10:51,50.00,71.07,17.1,0.00,BKN,OVC,M
ORD,2015-11-06 11:51,51.08,68.28,18.2,0.00,OVC,M,M
ORD,2015-11-06 12:51,51.08,65.48,16.0,0.00,OVC,M,M
ORD,2015-11-06 13:51,50.00,68.15,16.0,0.00,OVC,M,M
ORD,2015-11-06 14:51,50.00,65.80,13.7,0.00,OVC,M,M
ORD,2015-11-06 15:51,48.02,70.86,17.1,0.00,OVC,M,M
ORD,2015-11-06 16:51,48.02,67.92,10.3,0.00,OVC,M,M
ORD,2015-11-06 17:51,48.02,65.56,13.7,0.00,OVC,M,M
ORD,2015-11-06 18:51,46.94,65.43,18.2,0.00,OVC,M,M
ORD,2015-11-06 19:13,46.94,68.28,12.5,0.00,OVC,M,M
ORD,2015-11-06 19:51,46.04,70.64,10.3,0.00,SCT,M,M
ORD,2015-11-06 20:51,44.06,76.16,4.6,0.00,FEW,SCT,M
ORD,2015-11-06 21:51,44.06,76.16,5.7,0.00,SCT,BKN,M
ORD,2015-11-06 22:51,42.08,78.74,4.6,0.00,BKN,M,M
ORD,2015-11-06 23:51,41.00,82.09,5.7,0.00,FEW,M,M
ORD,2015-11-07 00:51,39.92,85.61,5.7,0.00,FEW,M,M
ORD,2015-11-07 01:51,39.92,82.60,9.1,0.00,CLR,M,M
ORD,2015-11-07 02:51,37.94,85.49,5.7,0.00,CLR,M,M
ORD,2015-11-07 03:51,37.94,85.49,6.8,0.00,CLR,M,M
ORD,2015-11-07 04:51,37.04,88.57,6.8,0.00,CLR,M,M
ORD,2015-11-07 05:51,37.04,88.57,8.0,0.00,CLR,M,M
ORD,2015-11-07 06:51,37.04,88.57,6.8,0.00,FEW,M,M
ORD,2015-11-07 07:51,39.92,82.60,9.1,0.00,FEW,M,M
ORD,2015-11-07 08:51,44.96,70.52,10.3,0.00,CLR,M,M
ORD,2015-11-07 09:51,48.92,58.61,13.7,0.00,FEW,M,M
ORD,2015-11-07 10:51,51.08,54.09,16.0,0.00,FEW,FEW,M
ORD,2015-11-07 11:51,51.08,54.09,18.2,0.00,BKN,BKN,BKN
ORD,2015-11-07 12:51,51.98,52.32,19.4,0.00,BKN,BKN,BKN
ORD,2015-11-07 13:51,50.00,49.81,16.0,0.00,BKN,BKN,M
ORD,2015-11-07 14:51,51.08,45.81,11.4,0.00,FEW,M,M
ORD,2015-11-07 15:51,48.92,45.79,12.5,0.00,FEW,M,M
ORD,2015-11-07 16:51,46.04,51.03,9.1,0.00,FEW,M,M
ORD,2015-11-07 17:51,44.06,55.02,6.8,0.00,CLR,M,M
ORD,2015-11-07 18:51,42.08,57.22,8.0,0.00,CLR,M,M
ORD,2015-11-07 19:51,41.00,59.65,5.7,0.00,CLR,M,M
ORD,2015-11-07 20:51,39.92,62.21,8.0,0.00,CLR,M,M
ORD,2015-11-07 21:51,37.94,67.21,6.8,0.00,CLR,M,M
ORD,2015-11-07 22:51,35.96,72.66,5.7,0.00,CLR,M,M
ORD,2015-11-07 23:51,35.96,72.66,3.4,0.00,CLR,M,M
ORD,2015-11-08 00:51,33.08,77.96,0.0,0.00,CLR,M,M
ORD,2015-11-08 01:51,33.98,78.62,0.0,0.00,CLR,M,M
ORD,2015-11-08 02:51,33.08,77.96,3.4,0.00,CLR,M,M
ORD,2015-11-08 03:51,33.08,81.50,3.4,0.00,CLR,M,M
ORD,2015-11-08 04:51,28.94,92.19,0.0,0.00,CLR,M,M
ORD,2015-11-08 05:51,30.92,88.92,0.0,0.00,CLR,M,M
ORD,2015-11-08 06:51,30.02,88.22,0.0,0.00,CLR,M,M
ORD,2015-11-08 07:51,35.96,81.72,3.4,0.00,CLR,M,M
ORD,2015-11-08 08:51,42.98,59.93,5.7,0.00,CLR,M,M
ORD,2015-11-08 09:51,46.94,47.54,8.0,0.00,CLR,M,M
ORD,2015-11-08 10:51,48.92,44.14,10.3,0.00,CLR,M,M
ORD,2015-11-08 11:51,50.00,42.39,9.1,0.00,CLR,M,M
ORD,2015-11-08 12:51,51.08,40.73,6.8,0.00,CLR,M,M
ORD,2015-11-08 13:51,51.98,39.40,6.8,0.00,FEW,M,M
ORD,2015-11-08 14:51,51.98,39.40,6.8,0.00,FEW,M,M
ORD,2015-11-08 15:51,50.00,42.39,6.8,0.00,FEW,M,M
ORD,2015-11-08 16:51,48.92,42.22,3.4,0.00,FEW,M,M
ORD,2015-11-08 17:51,46.04,47.05,0.0,0.00,CLR,M,M
ORD,2015-11-08 18:51,39.92,64.54,4.6,0.00,CLR,M,M
ORD,2015-11-08 19:51,39.92,64.54,6.8,0.00,CLR,M,M
ORD,2015-11-08 20:51,37.94,67.21,4.6,0.00,CLR,M,M
ORD,2015-11-08 21:51,39.92,59.50,5.7,0.00,CLR,M,M
ORD,2015-11-08 22:51,35.96,69.51,5.7,0.00,CLR,M,M
ORD,2015-11-08 23:51,35.06,75.31,0.0,0.00,CLR,M,M
ORD,2015-11-09 00:51,35.06,72.03,0.0,0.00,CLR,M,M
ORD,2015-11-09 01:51,32.00,81.42,5.7,0.00,CLR,M,M
ORD,2015-11-09 02:51,33.08,81.50,0.0,0.00,CLR,M,M
ORD,2015-11-09 03:51,32.00,81.42,0.0,0.00,CLR,M,M
ORD,2015-11-09 04:51,32.00,81.42,0.0,0.00,CLR,M,M
ORD,2015-11-09 05:51,32.00,88.32,0.0,0.00,FEW,M,M
ORD,2015-11-09 06:51,30.92,88.92,0.0,0.00,CLR,M,M
ORD,2015-11-09 07:51,37.04,81.80,0.0,0.00,CLR,M,M
ORD,2015-11-09 08:51,44.06,65.07,0.0,0.00,CLR,M,M
ORD,2015-11-09 09:51,48.02,53.63,3.4,0.00,CLR,M,M
ORD,2015-11-09 10:51,51.08,42.26,4.6,0.00,CLR,M,M
ORD,2015-11-09 11:51,53.06,36.22,5.7,0.00,CLR,M,M
ORD,2015-11-09 12:51,55.04,33.69,0.0,0.00,CLR,M,M
ORD,2015-11-09 13:51,55.04,33.69,6.8,0.00,CLR,M,M
ORD,2015-11-09 14:51,55.94,28.93,0.0,0.00,CLR,M,M
ORD,2015-11-09 15:51,51.98,40.88,9.1,0.00,CLR,M,M
ORD,2015-11-09 16:51,48.02,49.50,6.8,0.00,FEW,M,M
ORD,2015-11-09 17:51,46.94,55.85,4.6,0.00,FEW,M,M
ORD,2015-11-09 18:51,44.96,65.18,3.4,0.00,SCT,M,M
ORD,2015-11-09 19:51,46.04,62.56,0.0,0.00,BKN,M,M
ORD,2015-11-09 20:51,44.96,65.18,0.0,0.00,BKN,M,M
ORD,2015-11-09 21:51,42.98,73.39,0.0,0.00,SCT,M,M
ORD,2015-11-09 22:51,42.08,72.78,3.4,0.00,BKN,M,M
ORD,2015-11-09 23:51,39.92,79.12,0.0,0.00,SCT,M,M
ORD,2015-11-10 00:51,39.92,76.32,0.0,0.00,FEW,M,M
ORD,2015-11-10 01:51,39.02,79.05,0.0,0.00,FEW,M,M
ORD,2015-11-10 02:51,37.04,81.80,0.0,0.00,CLR,M,M
ORD,2015-11-10 03:51,35.06,88.47,0.0,0.00,CLR,M,M
ORD,2015-11-10 04:51,37.04,81.80,0.0,0.00,CLR,M,M
ORD,2015-11-10 05:51,35.96,85.37,3.4,0.00,FEW,M,M
ORD,2015-11-10 06:51,37.04,81.80,4.6,0.00,FEW,M,M
ORD,2015-11-10 07:51,39.92,82.60,3.4,0.00,FEW,FEW,M
ORD,2015-11-10 08:51,46.94,60.47,3.4,0.00,SCT,M,M
ORD,2015-11-10 09:51,51.08,49.97,0.0,0.00,BKN,M,M
ORD,2015-11-10 10:51,53.96,38.01,4.6,0.00,SCT,M,M
ORD,2015-11-10 11:51,53.96,38.01,3.4,0.00,SCT,M,M
ORD,2015-11-10 12:51,53.96,39.72,5.7,0.00,FEW,M,M
ORD,2015-11-10 13:51,55.04,38.19,5.7,0.00,FEW,M,M
ORD,2015-11-10 14:51,55.04,38.19,8.0,0.00,FEW,FEW,SCT
ORD,2015-11-10 15:51,53.06,42.58,6.8,0.00,FEW,SCT,M
ORD,2015-11-10 16:51,50.00,45.97,3.4,0.00,FEW,FEW,M
ORD,2015-11-10 17:51,44.96,57.63,4.6,0.00,FEW,M,M
ORD,2015-11-10 18:51,46.04,57.78,3.4,0.00,FEW,M,M
ORD,2015-11-10 19:51,46.04,55.32,3.4,0.00,FEW,M,M
ORD,2015-11-10 20:51,39.92,69.96,6.8,0.00,CLR,M,M
ORD,2015-11-10 21:51,41.00,70.08,6.8,0.00,FEW,M,M
ORD,2015-11-10 22:51,41.00,67.09,6.8,0.00,CLR,M,M
ORD,2015-11-10 23:51,42.08,64.35,5.7,0.00,FEW,M,M
ORD,2015-11-11 00:51,41.00,73.19,5.7,0.00,BKN,M,M
ORD,2015-11-11 01:51,39.92,73.08,4.6,0.00,FEW,BKN,M
ORD,2015-11-11 02:51,37.94,75.58,5.7,0.00,FEW,M,M
ORD,2015-11-11 03:51,37.94,78.96,9.1,0.00,BKN,M,M
ORD,2015-11-11 04:51,37.94,78.96,8.0,0.00,FEW,M,M
ORD,2015-11-11 05:51,37.94,82.46,5.7,0.00,FEW,M,M
ORD,2015-11-11 06:51,37.94,82.46,5.7,0.00,FEW,M,M
ORD,2015-11-11 07:51,44.06,72.98,8.0,0.00,FEW,M,M
ORD,2015-11-11 08:51,50.00,63.08,10.3,0.00,FEW,FEW,M
ORD,2015-11-11 09:51,55.94,57.14,16.0,0.00,FEW,FEW,M
ORD,2015-11-11 10:51,59.00,59.58,14.8,0.00,SCT,SCT,M
ORD,2015-11-11 11:51,60.98,57.84,18.2,0.00,FEW,FEW,M
ORD,2015-11-11 12:51,60.98,62.33,17.1,0.00,BKN,M,M
ORD,2015-11-11 13:51,62.06,62.04,19.4,0.00,SCT,BKN,M
ORD,2015-11-11 14:51,60.98,62.33,17.1,0.00,BKN,BKN,M
ORD,2015-11-11 15:51,62.06,53.44,17.1,0.00,BKN,OVC,M
ORD,2015-11-11 16:51,60.98,51.48,19.4,0.00,OVC,M,M
ORD,2015-11-11 17:51,60.98,49.73,22.8,0.00,OVC,M,M
ORD,2015-11-11 18:51,60.08,51.34,20.5,0.00,SCT,BKN,BKN
ORD,2015-11-11 19:15,60.08,51.34,28.5,0.00,BKN,OVC,M
ORD,2015-11-11 19:51,53.96,77.06,28.5,0.02,FEW,BKN,OVC
ORD,2015-11-11 19:55,53.96,80.25,23.9,0.00,SCT,BKN,OVC
ORD,2015-11-11 20:02,53.96,80.25,25.1,0.02,SCT,BKN,OVC
ORD,2015-11-11 20:09,53.06,85.78,26.2,0.04,SCT,BKN,OVC
ORD,2015-11-11 20:32,53.96,83.00,23.9,0.07,SCT,BKN,OVC
ORD,2015-11-11 20:51,53.96,86.41,29.6,0.07,SCT,BKN,OVC
ORD,2015-11-11 21:16,55.04,86.47,28.5,0.00,BKN,BKN,OVC
ORD,2015-11-11 21:20,55.04,86.47,29.6,0.00,BKN,BKN,OVC
ORD,2015-11-11 21:22,53.60,87.56,22.8,0.00,BKN,OVC,M
ORD,2015-11-11 21:28,51.98,92.93,17.1,0.17,FEW,BKN,OVC
ORD,2015-11-11 21:35,51.98,92.93,12.5,0.19,FEW,BKN,OVC
ORD,2015-11-11 21:42,51.98,92.93,12.5,0.22,FEW,SCT,OVC
ORD,2015-11-11 21:51,51.98,92.93,11.4,0.25,FEW,FEW,OVC
ORD,2015-11-11 22:12,50.00,100.00,13.7,0.00,BKN,OVC,M
ORD,2015-11-11 22:51,51.08,92.28,12.5,0.08,FEW,BKN,BKN
ORD,2015-11-11 23:25,51.08,92.28,17.1,0.00,BKN,M,M
ORD,2015-11-11 23:38,51.80,93.55,14.8,0.00,FEW,M,M
ORD,2015-11-11 23:51,51.08,96.07,12.5,0.00,FEW,M,M
ORD,2015-11-12 00:51,55.04,86.47,16.0,0.00,BKN,M,M
ORD,2015-11-12 01:51,53.06,66.17,23.9,0.00,FEW,BKN,OVC
ORD,2015-11-12 02:51,48.92,70.95,30.8,0.00,BKN,OVC,M
ORD,2015-11-12 03:51,44.06,76.16,29.6,0.00,OVC,M,M
ORD,2015-11-12 04:51,42.08,88.81,22.8,0.00,OVC,M,M
ORD,2015-11-12 05:51,42.98,85.79,23.9,0.00,OVC,M,M
ORD,2015-11-12 06:51,42.98,88.85,23.9,0.00,OVC,M,M
ORD,2015-11-12 07:36,42.98,88.85,29.6,0.00,OVC,M,M
ORD,2015-11-12 07:51,42.98,85.79,29.6,0.00,OVC,M,M
ORD,2015-11-12 08:51,42.98,88.85,27.4,0.00,OVC,M,M
ORD,2015-11-12 09:51,44.06,88.90,23.9,0.00,OVC,M,M
ORD,2015-11-12 10:16,44.96,85.90,20.5,0.00,OVC,M,M
ORD,2015-11-12 10:51,46.04,82.45,19.4,0.00,OVC,M,M
ORD,2015-11-12 11:51,46.04,79.07,25.1,0.00,OVC,M,M
ORD,2015-11-12 12:51,46.04,76.35,27.4,0.00,OVC,M,M
ORD,2015-11-12 13:51,46.04,76.35,18.2,0.00,OVC,M,M
ORD,2015-11-12 14:51,44.96,76.25,25.1,0.00,OVC,M,M
ORD,2015-11-12 15:51,44.96,73.59,20.5,0.00,BKN,M,M
ORD,2015-11-12 16:03,44.96,73.59,25.1,0.00,BKN,BKN,M
ORD,2015-11-12 16:14,44.96,73.59,16.0,0.00,FEW,SCT,SCT
ORD,2015-11-12 16:51,44.96,76.25,13.7,0.00,FEW,BKN,M
ORD,2015-11-12 17:51,46.94,65.43,26.2,0.00,OVC,M,M
ORD,2015-11-12 18:51,44.96,65.18,21.7,0.00,OVC,M,M
ORD,2015-11-12 19:28,44.06,67.45,19.4,0.00,OVC,M,M
ORD,2015-11-12 19:51,42.98,62.16,22.8,0.00,BKN,OVC,M
ORD,2015-11-12 20:01,42.98,62.16,19.4,0.00,SCT,OVC,M
ORD,2015-11-12 20:51,42.98,57.35,21.7,0.00,OVC,M,M
ORD,2015-11-12 21:51,42.98,57.35,26.2,0.00,OVC,M,M
ORD,2015-11-12 22:51,42.98,57.35,20.5,0.00,OVC,M,M
ORD,2015-11-12 23:51,42.08,59.36,19.4,0.00,OVC,M,M
ORD,2015-11-13 00:51,41.00,59.65,21.7,0.00,BKN,M,M
ORD,2015-11-13 01:51,39.92,62.21,18.2,0.00,OVC,M,M
ORD,2015-11-13 02:51,39.02,64.43,18.2,0.00,CLR,M,M
ORD,2015-11-13 03:51,39.02,64.43,12.5,0.00,BKN,M,M
ORD,2015-11-13 04:51,37.04,69.63,17.1,0.00,SCT,M,M
ORD,2015-11-13 05:51,35.96,72.66,16.0,0.00,FEW,M,M
ORD,2015-11-13 06:51,35.06,75.31,18.2,0.00,FEW,M,M
ORD,2015-11-13 07:51,37.04,69.63,18.2,0.00,FEW,FEW,M
ORD,2015-11-13 08:51,37.94,67.21,22.8,0.00,SCT,M,M
ORD,2015-11-13 09:51,39.92,59.50,25.1,0.00,SCT,M,M
ORD,2015-11-13 10:51,42.08,50.42,25.1,0.00,FEW,M,M
ORD,2015-11-13 11:51,44.06,46.73,25.1,0.00,SCT,M,M
ORD,2015-11-13 12:51,46.04,43.34,21.7,0.00,SCT,M,M
ORD,2015-11-13 13:51,46.04,43.34,17.1,0.00,SCT,SCT,M
ORD,2015-11-13 14:51,46.04,39.90,16.0,0.00,SCT,M,M
ORD,2015-11-13 15:51,44.96,39.72,16.0,0.00,FEW,M,M
ORD,2015-11-13 16:51,42.98,42.84,12.5,0.00,CLR,M,M
ORD,2015-11-13 17:51,41.00,50.63,5.7,0.00,CLR,M,M
ORD,2015-11-13 18:51,37.94,57.04,5.7,0.00,CLR,M,M
ORD,2015-11-13 19:51,37.04,61.35,6.8,0.00,CLR,M,M
ORD,2015-11-13 20:51,35.96,64.03,5.7,0.00,CLR,M,M
ORD,2015-11-13 21:51,33.98,69.28,5.7,0.00,CLR,M,M
ORD,2015-11-13 22:51,33.98,69.28,5.7,0.00,CLR,M,M
ORD,2015-11-13 23:51,32.00,75.00,4.6,0.00,CLR,M,M
ORD,2015-11-14 00:51,30.02,81.27,4.6,0.00,CLR,M,M
ORD,2015-11-14 01:51,30.02,78.27,6.8,0.00,CLR,M,M
ORD,2015-11-14 02:51,28.94,81.80,6.8,0.00,CLR,M,M
ORD,2015-11-14 03:51,28.94,81.80,0.0,0.00,CLR,M,M
ORD,2015-11-14 04:51,28.94,78.18,0.0,0.00,CLR,M,M
ORD,2015-11-14 05:51,26.06,84.10,0.0,0.00,CLR,M,M
ORD,2015-11-14 06:51,26.96,81.03,0.0,0.00,FEW,M,M
ORD,2015-11-14 07:51,30.92,85.05,3.4,0.00,FEW,M,M
ORD,2015-11-14 08:51,37.94,67.21,9.1,0.00,FEW,M,M
